facility_uid,start_date,facility_name,state,lga,ownership,ownership_type,facility_level,physical_location,longitude,latitude,phone_number,operation_days,registration_status,license_status
73227888,2001-02-01,POPOOLA ABATI HOSPITAL,Lagos,Agege,Private,For Profit,Primary,"NO7,OYEWOLE STREET,ORILE AGEGE LAGOS",3.30332,6.62201,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
54432984,1996-05-10,VETA HOSPITAL,Lagos,Agege,Private,For Profit,Primary,"NO134,VETA CLOSE, ARAROMI EXPRESS ROAD AGEGE LAGOS",3.30474,6.61468,0701-758-5852,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
26245049,1997-01-07,ALPHA CONVALESCENT CENTRE,Lagos,Agege,Private,For Profit,Primary,"NO22,ABIBATU STREET PAPA ASHAFA AGEGE",3.31049,6.62135,0803-344-7049,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
32764277,2012-01-04,MERCY & GLORY CONVALESCENT CENTRE,Lagos,Agege,Private,For Profit,Primary,"NO 49,ABIODUN SADIKU STREET DOPEMU AGEGE",3.30876,6.61368,0803-395-8718,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
16881499,2000-01-01,MERITLAND NURSING HOME,Lagos,Agege,Private,For Profit,Primary,"NO 48,BALOGUN ILAWE STREET,DOPEMU AGEGE",3.31362,6.61369,0802-337-0451,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
18545103,1989-01-01,MUCAS HOSPITAL,Lagos,Agege,Private,For Profit,Primary,"NO 19,OGUN STREET ADEALU BUS STOP IYANA IPAJA AGEGE",3.31245,6.634241,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
48570771,2005-01-01,NEW ALPHA MEDICAL CENTRE,Lagos,Agege,Private,For Profit,Primary,"NO26,OSUNDAIRO STREET AGEGE",3.30502,6.61696,0802-313-8903,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
17633757,2012-01-01,OLUWABAMISE CONVALESCENT HOME,Lagos,Agege,Private,For Profit,Primary,"NO47,ABARI STREET OFF OYEWOLE AGEGE",3.3092,6.62267,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
37099956,2008-01-01,PAPA ASHAFA HEALTH POST,Lagos,Agege,Public,Local Government,Primary,"NO 19,SURA OGUNMAKUN STREET AGEGE LAGOS",3.30848,6.62224,,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
52400613,1990-01-01,SAR-VICTORY NURSING HOME,Lagos,Agege,Private,For Profit,Primary,"NO37,ALOWONLE STREET DOPEMU AGEGE LAGOS",3.31491,6.61894,0803-425-6587,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
81768733,2001-01-01,THE GRACE NURSING HOME,Lagos,Agege,Private,For Profit,Primary,"NO 51,KOLAWOLE STREETPAPA ASHAFA  ORILE AGEGE LAGOSE",3.30866,6.61714,0802-342-3251,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
65270528,1997-01-10,DUNIA HOSPITAL,Lagos,Agege,Private,For Profit,Primary,"NO 110,OKO OBA ROAD EGBATEDO BUS STOP ORILE AGEGE",3.31261,6.6366,0803-301-3282,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
81930847,1999-01-01,MOLAYO MEDICAL CENTRE,Lagos,Agege,Private,For Profit,Primary,"NO20,AKINYELE STREET AGEGE LAGOS",3.31293,6.63308,0703-522-0605,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
56797092,2000-01-01,NEW MERIT HOSPITAL LIMITED,Lagos,Agege,Private,For Profit,Secondary,,3.25394,6.67002,,,Unknown,Unknown
31976022,1989-11-11,ADAMS CLINIC AND MATERNITY HOME,Lagos,Agege,Private,For Profit,Primary,"NO34,ADEYEMI STREET AGEGE LAGOS",3.32792,6.62071,0818-849-8371,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
70684107,2015-01-01,AJEGUNLE HEALTH POST,Lagos,Agege,Public,Local Government,Primary,"NO 32, AJIGBOTINU STREET PERO BUS STOP AGEGE",3.33097,6.61711,,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
69432396,2019-08-01,HIS ABLE HOSPITAL,Lagos,Agege,Private,For Profit,Primary,"NO24,ABOLORE STREET AGEGE LAGOS",3.32926,6.61611,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
66793668,2001-01-01,SALAM-SALAM NURSING HOME,Lagos,Agege,Private,For Profit,Primary,"NO 40, AKINDIYA STREET SANGO AGEGE",3.32652,6.62444,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
23718708,2009-01-01,OPEYEMI MATERNITY CENTRE,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,"2 AGUGU STREET, AJEGUNLE BOUNDARY",3.34587,6.46085,0805-546-2884,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
77421460,2011-03-02,AJEROMI HEALTH POST,Lagos,Ajeromi/Ifelodun,Public,Local Government,Primary,,3.34405,6.45685,0080-382-2922,"Monday,Tuesday,Wednesday,Thursday,Friday",Unknown,Unknown
55396271,2022-01-01,ASIWAJU BOLA AHMED TINUBI COMPREHENSIVE HEALTH CENTRE,Lagos,Ajeromi/Ifelodun,Public,State Government,Secondary,"1 ASEMOTA STREET, ALABA ORO AMUKOKO LAGOS",3.32809,6.46493,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Not Applicable,Not Applicable
30381582,2016-12-27,CHINEX MATERNITY HOME,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.35391,6.4619,0080-340-4658,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
41108319,1979-06-10,LIVING WORD MATERNITY HOME,Lagos,Ajeromi/Ifelodun,Private,For Profit,Secondary,,3.34847,6.45063,0803-454-0001,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
38858244,2014-09-22,RONKE AWOYE NURSING & MATERNITY,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.35493,6.46282,0080-334-3323,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
72929430,2006-09-06,SAINT MILLA HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Secondary,,3.35168457,6.460510254,,,Unknown,Unknown
40238849,2018-02-14,DARULSAM HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Secondary,,3.34927,6.46901,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
34553976,2007-01-07,DEETAB HOSPITAL AND MATERNITY HOME,Lagos,Ajeromi/Ifelodun,Private,For Profit,Secondary,,3.3413,6.45952,0080-330-7945,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
36178723,2002-03-01,HAL HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.35073,6.46657,0815-433-3176,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
35152443,1990-03-09,NATAFOD CONSULTANTS HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Secondary,,3.34305,6.46645,0803-302-6340,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
28525697,2007-03-06,SOH MI MEDICAL CENTRE,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,SAFEJO AMUKOKO,3.34053,6.46573,0813-692-4549,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
30272562,2012-02-09,ZEM-ZEM HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,ALAFIA AMUKOKO,3.34344,6.46794,0802-315-6039,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
30829700,2000-01-01,ASOMBA MEDICAL CENTRE,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.33353,6.45178,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
86258868,2013-01-01,SASCO HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.33155,6.45626,0703-364-6913,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
14070771,2003-06-01,SASEUN HOSPITAL AND MATERNITY,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.33471,6.45181,0803-329-2234,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
28744129,2005-06-01,ST ANTHONY OF PADUA MEDICAL CENTRE,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.32818,6.45293,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
61273922,1974-01-01,ST MARY'S CARDOSO PRIMARY HEALTH CARE,Lagos,Ajeromi/Ifelodun,Private,For Profit,Secondary,,3.33498,6.45461,0803-724-5881,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
46074066,2003-09-08,CELIAN HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.32373,6.44778,0803-302-3498,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
66673236,2000-01-01,GOODWILL FAMILY HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Secondary,AJEGUNLE,3.34236,6.448,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
62614257,2017-02-06,OLA-SILVER HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.33116,6.44509,0802-956-4505,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
75378694,2021-03-01,ORANGE MEDICAL CENTRE,Lagos,Ajeromi/Ifelodun,Private,For Profit,Secondary,"127 IDEWU STREET, WILMER BUS STOP OLODI APAPA",3.33472,6.45321,0703-743-5576,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
82672584,2001-08-06,ST JAMES HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.33489,6.44132,0805-051-3758,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Unknown
27933378,2016-07-01,AL-SHIFAU CONVALESCENT NURSING HOME,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,"26 AIYENERO STREET OFF OJO RD, AJEGUNLE",3.34164,6.46131,0805-536-3625,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
42672477,1995-01-02,BEEBAT MEDICAL CENTRE,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.3386,6.46025,0803-303-8477,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
85388538,2010-01-03,GODFRI CONVALESCENT HOME,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,AIYENERO OFF OJO ROAD,3.34159,6.4617,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
53756939,2007-12-02,IFEOLUWA MATERNITY HOME,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.3381,6.46148,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
63361785,2022-03-01,NEW LIFE HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,"22/33 OJO ROAD, AJEGUNLE APAPA",3.413,6.45952,0806-715-0467,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
13341532,1999-01-05,TOLU MEDICAL CENTRE(OJO ROAD),Lagos,Ajeromi/Ifelodun,Private,For Profit,Secondary,,3.33369,6.45983,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
47243896,2019-01-01,LEEMSA NURSING HOME,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,"10 ALAYAKI STREET, AMUKOKO LAGOS",3.34986,6.47115,0803-329-6600,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
62301430,1991-10-12,SHAMMAH  HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.34792,6.46951,0802-318-1957,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
25314597,1988-01-11,BAYO OGUNRO HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.32798,6.44817,0803-711-9913,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
58058083,1988-05-09,FALETI MEDICAL CENTRE,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.34179,6.45097,0802-311-6848,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
75050730,2007-03-09,HALISA GOLD HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.34259,6.45262,0803-306-1306,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
48236579,2004-01-09,KENNY  MEDICAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.32554,6.44814,0802-313-2267,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
39179810,2001-01-01,ST CHARLES INFIRMARY MEDICAL CENTRE,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.32876,6.44902,0803-334-6984,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
57026327,2020-10-01,WILMER MEDICAL CENTRE,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,15 OHIKERE STREET OLODI-APAPA LAGOS,3.33573,6.44982,0803-334-2751,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
73281287,1982-01-05,ALL SOULS CLINIC LIMITED,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.32564,6.45982,0805-989-8257,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
79276908,2007-12-04,OLANREWAJU CONVALSCENT HOME,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.33266,6.46077,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
42491914,1990-06-01,PRINCE AND PRINCESS HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.33002,6.45964,0809-393-2162,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,
65956936,2019-07-09,RECOVERY COMMUNITY HOSPITAL,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.33261,6.46136,0813-123-1389,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
14210830,2000-01-01,SIGNAL  BARRACKS MEDICAL CENTRE,Lagos,Ajeromi/Ifelodun,Public,Federal Government,Primary,196 OJO ROAD ALABA,3.32326,6.46015,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Not Applicable,Not Applicable
26512045,2012-06-09,STAY WELL MEDICAL CENTRE,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.34012,6.45926,0802-320-2758,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
85330560,2009-02-04,TRIPLE GRACE MEDICAL CENTRE,Lagos,Ajeromi/Ifelodun,Private,For Profit,Secondary,,3.29642,6.45851,0803-044-1190,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
44381197,2012-02-03,DESAY CLINIC,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,OJOKU,3.34216,6.442202,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
71654337,1994-04-08,JIBOL NURSING HOME,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.34553,6.44536,0803-324-8968,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
73928987,2023-01-01,JMJ SDG PRIMARY HEALTH CENTRE,Lagos,Ajeromi/Ifelodun,Public,Local Government,Primary,JOLADIPO LANE BY MISSION STREET,,,0803-349-5919,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Not Applicable,Not Applicable
81923967,1998-01-11,MERIT MEDICAL CENTER,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.34651,6.44897,0803-330-8070,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
40079527,1987-01-09,TOLU MEDICAL CENTER,Lagos,Ajeromi/Ifelodun,Private,For Profit,Primary,,3.34891,6.45021,0803-334-2751,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
15104907,2014-12-06,TOLU PRIMARY HEALTH CENTRE,Lagos,Ajeromi/Ifelodun,Public,Local Government,Primary,,3.34639,6.44489,0803-300-5282,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
13598329,2005-01-07,ADE EL-SHADAI MATERNITY,Lagos,Alimosho,Private,For Profit,Primary,"9, OLA FARM STREET, ASALU, ABARANJE",3.26436,6.55362,0808-249-9903,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
45305677,2009-07-04,VILLAS NURSING HOME,Lagos,Alimosho,Private,For Profit,Primary,"200, ABARANJE ROAD, ABARANJE",3.26132,6.54301,0817-615-0245,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
67057109,2013-07-03,ZION UQUE HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,"27, ILE EJA ROAD, ABARANJE",3.26832,6.55336,0817-328-6860,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
35163411,2010-01-01,CHRIST MODEL MATERNITY,Lagos,Alimosho,Private,For Profit,Primary,"8, CB STREET, FEDERAL HOUSING ESTATE, ABESAN IPAJA",3.27601,6.60602,0803-776-2543,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
74935714,2019-01-05,OPEKI PRIMARY  HEALTH CENTR,Lagos,Alimosho,Public,Federal Government,Primary,BAALE STREET 5TH AVENUE ABESAN IPAJA,3.26531,6.61047,,"Monday,Tuesday,Wednesday,Thursday,Friday",Not Applicable,Not Applicable
27968956,2000-01-01,ABORU  PRIMARY HEALTH CENTRE,Lagos,Alimosho,Public,Local Government,Primary,"3, BABALOLOA STREET, ABORU",3.28194,6.62431,0809-407-4692,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
41927069,2017-05-03,ASIWAJU BOLA AHMED TINIBU PRIMARY HEALTH CENTRE,Lagos,Alimosho,Public,Local Government,Primary,"1, JOSIAH BURAIMOH STREET, ABORU",3.28027,6.63444,0802-391-9869,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
13635209,1996-01-10,BETHEL HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,"2, SEMIU TIAMIYU  STREET, HILL TOP ESTATE, ABORU",3.28509,6.62286,0803-511-7301,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
18780810,2010-01-01,LEEWAY NURSING HOME,Lagos,Alimosho,Private,For Profit,Primary,"19, GANIYU STREET, ABORU",3.29708,6.62343,0802-321-1358,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
14778494,1999-12-25,OLAMIDE HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",,
53072628,2013-01-01,PEAK HEALTH HOSPITAL,Lagos,Alimosho,Private,For Profit,Secondary,"101,VICTOR FAGBEMI STREET, BABA IJESHA ROUND ABOUT, ABORU",3.27963,6.62849,0803-331-2060,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
82379949,2000-01-01,PILLARS MEDICAL CENTRE,Lagos,Alimosho,Private,For Profit,Primary,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
15092461,2006-01-02,ARMSTRONG HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,"13,SURALIE STREET ABULE EGBA",3.29462,6.64871,0903-577-7347,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
36279490,2018-04-11,FIRST UTURN HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,"2,RISITAT MAJARO STREET UTURN ABULE EGBA",3.29754,6.653086,0803-381-3063,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
79653122,2004-12-26,GRACE OF GOD HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",,
76581298,2010-01-01,ME & LORD'S MEDICAL CENTRE,Lagos,Alimosho,Private,For Profit,Primary,"9, HASSAN MAKINDE STREET, ABULEEGBA",3.30568,6.51361,0802-308-3188,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
25662620,2019-01-22,OPTIMAK HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,"1,BABS AYORINDE STREET ABULE EGBA",3.23711,6.59751,0803-611-2800,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
82771917,2007-12-26,SETFONE HOSPITAL LIMITED,Lagos,Alimosho,Private,For Profit,Primary,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
52822561,1996-01-01,TEMITOPE NURSING AND MATERNITY HOME,Lagos,Alimosho,Private,For Profit,Primary,"45, BAMGBOLA STREET, ABORU",3.27878,6.62014,0802-328-5002,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
81374187,1990-01-01,AGBELEKALE PRIMARY HEALTH CENTRE,Lagos,Alimosho,Public,Local Government,Primary,"12, ODEYALE STREET, AGBELEKALE",3.28369,6.63787,0803-322-7909,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
59581747,2011-01-01,ARABA MEDICAL CENTRE,Lagos,Alimosho,Private,For Profit,Primary,"122, EKORO ROAD, AGBELEKALE, ABULEEGBA",3.27807,6.63974,0803-303-1876,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
27604802,2000-01-01,DE-ROHI MEDICAL HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,"29, FATAI OMISAKIN STREET, AGBELEKALE",3.28271,6.63411,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
83135095,2000-01-01,ABS MEDICARE CENTRE AND MATERNITY,Lagos,Alimosho,Private,For Profit,Primary,"5, OLA BADMUS STREET, AJASA",3.25914,6.63728,0803-305-5107,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
40958226,2005-12-26,AKINSAYO HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
40364598,2010-01-01,AMIKANLE PRIMARY HEALTH CENTRE,Lagos,Alimosho,Public,Local Government,Primary,"22, AKINBISOLA AVENUE, AMIKANLE",3.24451,6.65042,0803-322-7909,"Monday,Tuesday,Wednesday,Thursday,Friday",Registered,Licensed
79809025,2015-01-01,BAOS NURSING HOME,Lagos,Alimosho,Private,For Profit,Primary,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
78271282,2020-02-03,DE-NIKKY HOSPITAL ANNEX,Lagos,Alimosho,Private,For Profit,Primary,"2, M.BELLO STREET, IYANU BUSSTOP, MEIRAN",3.27344,6.65355,0802-224-0257,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
22282327,2011-12-26,ETOP-OBONG MATERNITY HOME,Lagos,Alimosho,Private,For Profit,Primary,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
16858339,1997-02-01,FEMTAKE CONVALESCENT CENTRE,Lagos,Alimosho,Private,For Profit,Primary,"110, MEIRAN ROAD, IYANU BUS STOP, MEIRAN",3.27292,6.65424,0706-615-3791,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
53052942,2019-02-18,HA LAGACY HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,"52, IKOLA ROAD, ELEYIN BUS STOP IKOLA ALIMOSHO, LAGOS",3.24621,6.62491,0806-769-0296,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
34457740,2010-01-01,LEX MEDICAL CENTRE,Lagos,Alimosho,Private,For Profit,Primary,"5, RALIAT ALABI STREET, IYANA-MEIRAN",3.28093,6.65788,0803-307-1587,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
53599758,2002-01-01,LIMAD HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,"66, ABUSI EDUMARE STREET, AJASA-COMMAND",3.25478,6.64284,0802-306-5641,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
48036748,2010-01-01,LORDS GLORY NURSING HOME,Lagos,Alimosho,Private,For Profit,Primary,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
44173720,2020-11-12,MEC HEALTH FAMILY HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,"90A, OLD OTTA ROAD, OFF IYANA EKORO, MEIRAN",3.28179,6.64952,0803-201-4650,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
77404935,2000-01-01,REAL CARE HOSPITAL,Lagos,Alimosho,Private,For Profit,Primary,,,,,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
62811315,2018-08-06,TOBILOBA MATERNITY,Lagos,Alimosho,Private,For Profit,Primary,"5, OLUWATOSIN CLOSE, IKOLA ELEYIN ,IKOLA",3.24413,6.62203,0802-852-6657,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday",Registered,Licensed
